time 	 RH 	 LH 
001.636	46.5355	53.4645	
001.699	46.5355	53.4645	
001.759	46.5355	53.4645	
001.823	46.5355	53.4645	
001.883	46.5355	53.4645	
001.951	46.4524	53.5476	
002.007	46.3603	53.6397	
002.072	46.3603	53.6397	
002.135	46.3603	53.6397	
002.199	46.2407	53.7593	
002.261	46.0393	53.9607	
002.323	45.4720	54.5280	
002.383	44.9182	55.0819	
002.452	44.3614	55.6386	
002.508	43.8304	56.1696	
002.571	43.5828	56.4172	
002.635	43.4592	56.5408	
002.699	43.4592	56.5408	
002.759	43.4592	56.5408	
002.823	43.4592	56.5408	
002.884	43.4592	56.5408	
002.951	44.1862	55.8138	
003.007	44.9366	55.0634	
003.071	45.6258	54.3742	
003.135	46.4605	53.5395	
003.200	47.3172	52.6828	
003.261	48.2168	51.7832	
003.324	49.1327	50.8673	
003.383	49.9946	50.0054	
003.452	50.8454	49.1546	
003.507	51.5754	48.4246	
003.571	51.9931	48.0069	
003.635	52.2810	47.7190	
003.699	52.2810	47.7190	
003.759	52.2810	47.7190	
003.823	52.2810	47.7190	
003.883	52.2810	47.7190	
003.951	52.2810	47.7190	
004.007	52.2810	47.7190	
004.071	52.2810	47.7190	
004.136	52.2810	47.7190	
004.200	52.2810	47.7190	
004.259	52.2810	47.7190	
004.323	52.2810	47.7190	
004.383	52.2810	47.7190	
004.452	51.8695	48.1305	
004.507	51.3497	48.6503	
004.571	51.0077	48.9923	
004.635	51.0077	48.9923	
004.699	50.6907	49.3093	
004.759	50.3462	49.6538	
004.823	50.3462	49.6538	
004.883	49.9813	50.0187	
004.951	49.5749	50.4251	
005.007	49.1790	50.8210	
005.071	48.7931	51.2069	
005.135	48.2494	51.7506	
005.199	47.7852	52.2148	
005.261	47.3806	52.6194	
005.323	47.0494	52.9506	
005.383	46.8093	53.1907	
005.452	46.5962	53.4038	
005.507	46.5962	53.4038	
005.571	46.4675	53.5325	
005.635	46.2112	53.7888	
005.699	45.8725	54.1276	
005.759	45.4392	54.5608	
005.824	44.7870	55.2130	
005.883	44.0603	55.9397	
005.951	43.2557	56.7443	
006.008	42.6143	57.3857	
006.071	42.0229	57.9771	
006.135	41.4666	58.5334	
006.199	40.9040	59.0960	
006.259	40.4553	59.5447	
006.323	40.0739	59.9261	
006.383	39.7556	60.2444	
7703	 7703	 7703 
7691	 7691	 7691 
000.033	49.1070	50.8930	
000.096	48.2251	51.7749	
000.153	47.5660	52.4340	
000.217	47.3910	52.6090	
000.281	47.3910	52.6090	
000.345	47.8306	52.1694	
000.405	48.3293	51.6707	
000.469	48.7531	51.2469	
000.533	49.1302	50.8698	
000.597	49.6259	50.3741	
000.653	50.2342	49.7658	
000.717	50.9111	49.0889	
000.781	51.5053	48.4947	
000.845	52.1037	47.8963	
000.906	52.8290	47.1710	
000.968	53.5385	46.4615	
001.032	54.2295	45.7705	
001.097	54.8317	45.1683	
001.153	55.1489	44.8511	
001.216	55.2323	44.7677	
001.280	55.2323	44.7677	
001.345	55.2323	44.7677	
001.405	55.2323	44.7677	
